2.21095 2.17446 2.17744 2.19936 2.22557 2.24633 2.25253 2.24478 2.23953 2.24166 2.22371 2.17939 2.14849 2.17534 2.25366 2.31941 2.32464 2.27634 2.22875 2.23157 2.27097 2.28714 2.23673 2.14362 2.08855 2.1078 2.14648 2.15507 2.14659 2.14942 2.17617 2.21463 2.23598 2.22621 2.20086 2.17901 2.16127 2.16343 2.19767 2.24874 2.28777 2.30535 2.32083 2.34249 2.34909 2.30192 2.18492 2.05087 1.98492 2.00792 2.07715 2.14808 2.191 2.21289 2.24569 2.29876 2.35825 2.41402 2.46054 2.49465 2.50549 2.47646 2.39916 2.2989 2.21944 2.17614 2.15314 2.14464 2.14924 2.15427 2.15898 2.17184 2.19246 2.2182 2.22959 2.23242 2.26172 2.33771 2.41951 2.43845 2.36765 2.24541 2.1339 2.06997 2.06544 2.10682 2.14552 2.13933 2.08112 2.00269 1.95692 1.97654 2.04851 2.14876 2.2559 2.34241 2.38104 2.36908 2.32797 2.27187 
2.21804 2.21015 2.232 2.25295 2.26063 2.26033 2.2534 2.23947 2.23043 2.22661 2.19963 2.15072 2.13086 2.18635 2.29681 2.38027 2.38416 2.32456 2.26373 2.25753 2.29789 2.32041 2.26812 2.15692 2.07742 2.0919 2.15993 2.21763 2.24934 2.2582 2.24699 2.21957 2.18454 2.158 2.15435 2.16752 2.17359 2.1727 2.17802 2.18814 2.18633 2.17344 2.17762 2.21877 2.28466 2.32681 2.29341 2.19972 2.12441 2.12039 2.17005 2.21831 2.22368 2.20449 2.20515 2.23029 2.26061 2.2986 2.35486 2.41685 2.44907 2.42605 2.35008 2.26127 2.20869 2.20072 2.20793 2.21161 2.20746 2.19132 2.17233 2.16871 2.19001 2.23685 2.27551 2.29093 2.30744 2.35229 2.4036 2.41023 2.34988 2.25018 2.15937 2.10632 2.09654 2.11842 2.13594 2.11242 2.04439 1.97443 1.9599 2.02351 2.13686 2.25886 2.35834 2.41353 2.4128 2.3686 2.31137 2.25825 
2.16026 2.1809 2.24031 2.29021 2.30397 2.28984 2.26317 2.23479 2.2168 2.20475 2.1743 2.13391 2.13079 2.19897 2.31288 2.39565 2.40295 2.35494 2.30588 2.30352 2.34165 2.35464 2.28015 2.13525 2.0265 2.04133 2.1483 2.26253 2.33672 2.35308 2.31036 2.22851 2.14953 2.116 2.13631 2.17768 2.19991 2.19458 2.17198 2.13535 2.08059 2.02697 2.01349 2.06665 2.1826 2.30668 2.35638 2.31445 2.25057 2.23777 2.27364 2.2943 2.25326 2.18197 2.13846 2.12517 2.11628 2.12487 2.18103 2.26762 2.32502 2.31658 2.25049 2.17429 2.13824 2.15036 2.1798 2.2004 2.20392 2.18902 2.16721 2.16044 2.18606 2.24824 2.3037 2.31971 2.31052 2.3082 2.31512 2.30935 2.27869 2.23346 2.19315 2.16711 2.15746 2.16475 2.17309 2.15107 2.09191 2.03924 2.04844 2.1332 2.25509 2.36314 2.42708 2.4383 2.40012 2.33036 2.25568 2.19292 
2.04516 2.08802 2.18388 2.26871 2.29865 2.27702 2.2318 2.19415 2.18315 2.18749 2.18154 2.17039 2.18244 2.23682 2.31854 2.37348 2.37184 2.3345 2.30334 2.31246 2.35105 2.35204 2.25637 2.0895 1.97192 2.00335 2.15121 2.3117 2.41548 2.4342 2.36846 2.25265 2.15231 2.12292 2.15718 2.20097 2.21655 2.20158 2.16081 2.09134 1.9973 1.91545 1.89174 1.95261 2.09948 2.2767 2.38392 2.38387 2.33945 2.33249 2.36354 2.36104 2.28009 2.16313 2.07553 2.01958 1.96933 1.95086 2.00927 2.11792 2.19283 2.1898 2.12636 2.0558 2.02436 2.04261 2.08891 2.13401 2.16188 2.16639 2.15606 2.15381 2.1826 2.24749 2.30067 2.30314 2.26716 2.226 2.20011 2.19539 2.20587 2.21597 2.21473 2.20189 2.18919 2.19311 2.21314 2.21808 2.19039 2.16236 2.18101 2.2573 2.35433 2.42084 2.43404 2.3999 2.33212 2.24565 2.15584 2.07821 
1.93439 1.98718 2.09372 2.1887 2.22398 2.19902 2.14889 2.12113 2.1412 2.18985 2.23291 2.26024 2.27617 2.29234 2.31478 2.31784 2.28713 2.24472 2.22583 2.25266 2.30251 2.30422 2.20902 2.05493 1.96423 2.02536 2.19586 2.36909 2.47412 2.48288 2.40101 2.27421 2.17653 2.15674 2.18665 2.20621 2.19808 2.17508 2.13516 2.06445 1.96861 1.88957 1.87062 1.93424 2.08468 2.27181 2.3962 2.41657 2.39043 2.3958 2.42693 2.40999 2.30879 2.17093 2.05487 1.96074 1.87348 1.83686 1.90199 2.02589 2.10351 2.08902 2.01449 1.94122 1.90873 1.93029 1.99734 2.07639 2.13726 2.16532 2.16688 2.16697 2.19051 2.23835 2.26317 2.23416 2.17404 2.11913 2.09766 2.12406 2.18024 2.22197 2.22351 2.19577 2.16994 2.17254 2.20917 2.24891 2.26242 2.26245 2.28368 2.3393 2.40027 2.41871 2.37956 2.30347 2.21531 2.12747 2.04038 1.96293 
1.89114 1.94536 2.03716 2.11266 2.13504 2.10713 2.06614 2.06185 2.11725 2.20921 2.29736 2.35444 2.36499 2.33899 2.30183 2.25155 2.18443 2.12396 2.108 2.15355 2.22216 2.23729 2.1653 2.05655 2.0181 2.10494 2.26375 2.40684 2.48179 2.46874 2.37857 2.26252 2.18677 2.1784 2.19411 2.18522 2.15877 2.13765 2.11406 2.06922 2.0068 1.9586 1.95291 2.00599 2.1265 2.2783 2.38026 2.39946 2.38713 2.40693 2.44309 2.42615 2.33262 2.209 2.09498 1.98417 1.87514 1.82594 1.88818 2.00947 2.07651 2.04456 1.95634 1.87849 1.84392 1.8689 1.95618 2.0663 2.15404 2.19805 2.20423 2.20013 2.2087 2.22403 2.20538 2.13957 2.0658 2.02611 2.0479 2.13031 2.22569 2.26923 2.24132 2.17819 2.12972 2.11978 2.15174 2.20471 2.24892 2.27837 2.31124 2.35897 2.3973 2.3805 2.29769 2.1838 2.08295 2.01258 1.95551 1.90354 
1.93228 1.99234 2.07252 2.12507 2.1275 2.09297 2.05909 2.0664 2.13113 2.23661 2.34438 2.41393 2.41665 2.36228 2.28823 2.20727 2.11824 2.04279 2.02598 2.085 2.1676 2.19581 2.15338 2.09718 2.10611 2.19656 2.31276 2.39798 2.42639 2.38791 2.29492 2.19791 2.1478 2.15033 2.16012 2.14911 2.13679 2.13727 2.13598 2.12112 2.09959 2.08725 2.08874 2.11197 2.17413 2.25941 2.31288 2.31565 2.31223 2.34681 2.39349 2.38977 2.32459 2.24283 2.16652 2.07967 1.98334 1.93295 1.97688 2.0717 2.11721 2.07444 1.98729 1.91676 1.88527 1.90777 1.99382 2.10639 2.19913 2.24887 2.25613 2.24588 2.23757 2.22254 2.17115 2.08598 2.01585 2.00651 2.08004 2.2096 2.32059 2.34444 2.27905 2.18262 2.11123 2.07456 2.07065 2.10162 2.15513 2.21347 2.27285 2.33279 2.36924 2.34094 2.23916 2.10707 2.00706 1.96396 1.9451 1.92472 
2.02588 2.10291 2.19216 2.23863 2.22791 2.18373 2.14041 2.1275 2.16348 2.25 2.3541 2.42325 2.42005 2.35385 2.26765 2.18393 2.10153 2.03695 2.03404 2.1037 2.18439 2.20734 2.17651 2.15177 2.18347 2.25857 2.32452 2.35152 2.3372 2.27939 2.18608 2.10021 2.06051 2.06521 2.08136 2.10303 2.1454 2.1936 2.22016 2.22491 2.22566 2.22836 2.21595 2.18997 2.18034 2.19185 2.19222 2.17569 2.18017 2.22989 2.28928 2.30174 2.26877 2.24006 2.22863 2.2056 2.15913 2.12494 2.14374 2.19482 2.20972 2.16338 2.09451 2.04658 2.02512 2.03548 2.08942 2.16747 2.24244 2.29341 2.30609 2.29479 2.27841 2.25435 2.20214 2.12581 2.06873 2.07786 2.17402 2.31267 2.41029 2.4094 2.32415 2.21841 2.13762 2.0744 2.02419 2.01537 2.06142 2.1399 2.22315 2.29378 2.33113 2.30825 2.22136 2.10944 2.03241 2.01155 2.01027 2.00346 
2.12041 2.21709 2.3232 2.37344 2.35786 2.30482 2.23844 2.1801 2.16386 2.2178 2.3128 2.3811 2.37731 2.31039 2.22676 2.15938 2.11007 2.08652 2.11574 2.1917 2.25137 2.24628 2.20262 2.18527 2.22497 2.28866 2.32345 2.31297 2.27145 2.20553 2.11639 2.03113 1.97962 1.96891 1.99047 2.05692 2.16896 2.27695 2.3356 2.34946 2.34708 2.33487 2.28762 2.20866 2.14144 2.10225 2.06776 2.03811 2.04575 2.10156 2.16602 2.18885 2.18378 2.20866 2.27058 2.32341 2.33547 2.32049 2.31202 2.31415 2.29511 2.24744 2.20209 2.1807 2.17208 2.169 2.18118 2.21162 2.25974 2.30849 2.32576 2.31392 2.29916 2.2918 2.27109 2.22544 2.18128 2.18597 2.26769 2.38074 2.44915 2.43371 2.35732 2.27206 2.20237 2.12983 2.05131 2.01119 2.04126 2.11849 2.19859 2.2537 2.27485 2.25862 2.20933 2.14999 2.11411 2.10625 2.09938 2.08873 
2.1742 2.27822 2.38889 2.4386 2.4215 2.365 2.27955 2.17958 2.11716 2.1454 2.23738 2.3098 2.31 2.24792 2.17388 2.13085 2.12315 2.14694 2.20601 2.27745 2.30496 2.26438 2.20224 2.19027 2.24628 2.31997 2.35152 2.3261 2.26954 2.20217 2.12203 2.03429 1.9586 1.9188 1.93392 2.02702 2.18532 2.33742 2.42236 2.43836 2.41683 2.3716 2.28636 2.17743 2.09712 2.0539 2.01243 1.9704 1.96168 2.00014 2.05429 2.08185 2.10264 2.175 2.29588 2.40285 2.44976 2.43808 2.40028 2.36174 2.32014 2.27887 2.25585 2.2527 2.25122 2.23978 2.22455 2.22045 2.24323 2.27986 2.28892 2.26858 2.25886 2.28149 2.30517 2.29653 2.26406 2.25342 2.30235 2.37546 2.41386 2.39898 2.35488 2.31058 2.26814 2.2055 2.12275 2.06652 2.0748 2.12698 2.17591 2.1961 2.19379 2.18485 2.17688 2.1729 2.17592 2.1742 2.15601 2.13872 
